utc_timestamp,temperature,direct_radiation,diffuse_radiation,solar_generation
2015-01-01T07:00:00Z,-4.179,1.5613,25.9639,2.0
2015-01-01T08:00:00Z,-2.807,7.5467,75.0443,10.0
2015-01-01T09:00:00Z,-1.315,17.2073,116.9171,21.0
2015-01-01T10:00:00Z,-0.051,35.4289,146.8923,32.0
2015-01-01T11:00:00Z,0.791,58.5238,151.4721,37.0
2015-01-01T12:00:00Z,1.234,59.1383,131.9586,35.0
2015-01-01T13:00:00Z,1.186,32.5552,95.5056,27.0
2015-01-01T14:00:00Z,0.46,6.6182,38.6153,14.0
2015-01-01T15:00:00Z,-0.586,0.16,1.3147,3.0
2015-01-01T16:00:00Z,-1.445,0.0,0.0,0.0
2015-01-01T17:00:00Z,-1.879,0.0,0.0,0.0
2015-01-01T18:00:00Z,-2.239,0.0,0.0,0.0
2015-01-01T19:00:00Z,-2.376,0.0,0.0,0.0
2015-01-01T20:00:00Z,-2.551,0.0,0.0,0.0
2015-01-01T21:00:00Z,-2.739,0.0,0.0,0.0
2015-01-01T22:00:00Z,-2.716,0.0,0.0,0.0
2015-01-01T23:00:00Z,-2.599,0.0,0.0,0.0
2015-01-02T00:00:00Z,-2.383,0.0,0.0,0.0
2015-01-02T01:00:00Z,-2.1,0.0,0.0,0.0
2015-01-02T02:00:00Z,-1.744,0.0,0.0,0.0
2015-01-02T03:00:00Z,-1.549,0.0,0.0,0.0
2015-01-02T04:00:00Z,-1.68,0.0,0.0,0.0
2015-01-02T05:00:00Z,-1.849,0.0,0.0,0.0
2015-01-02T06:00:00Z,-2.036,0.0718,0.631,0.0
2015-01-02T07:00:00Z,-1.411,13.7908,37.5356,3.0
2015-01-02T08:00:00Z,0.513,68.0748,80.9344,15.0
2015-01-02T09:00:00Z,2.151,136.944,97.4019,33.0
2015-01-02T10:00:00Z,3.286,193.0618,97.0962,50.0
2015-01-02T11:00:00Z,4.013,192.043,99.1527,58.0
2015-01-02T12:00:00Z,4.081,109.1949,112.9073,55.0
2015-01-02T13:00:00Z,3.183,21.2788,89.0074,41.0
2015-01-02T14:00:00Z,2.012,1.5623,25.8723,20.0
2015-01-02T15:00:00Z,1.385,0.0195,0.6294,4.0
2015-01-02T16:00:00Z,1.386,0.0,0.0,0.0
2015-01-02T17:00:00Z,1.564,0.0,0.0,0.0
2015-01-02T18:00:00Z,1.663,0.0,0.0,0.0
2015-01-02T19:00:00Z,1.559,0.0,0.0,0.0
2015-01-02T20:00:00Z,1.244,0.0,0.0,0.0
2015-01-02T21:00:00Z,0.775,0.0,0.0,0.0
2015-01-02T22:00:00Z,0.363,0.0,0.0,0.0
2015-01-02T23:00:00Z,0.034,0.0,0.0,0.0
2015-01-03T00:00:00Z,-0.292,0.0,0.0,0.0
2015-01-03T01:00:00Z,-0.555,0.0,0.0,0.0
2015-01-03T02:00:00Z,-0.892,0.0,0.0,0.0
2015-01-03T03:00:00Z,-1.237,0.0,0.0,0.0
2015-01-03T04:00:00Z,-1.493,0.0,0.0,0.0
2015-01-03T05:00:00Z,-1.641,0.0,0.0,0.0
2015-01-03T06:00:00Z,-1.763,0.0363,0.6275,1.0
2015-01-03T07:00:00Z,-1.466,4.5291,36.5322,5.0
2015-01-03T08:00:00Z,-0.34,15.5225,90.9246,20.0
2015-01-03T09:00:00Z,0.733,26.7716,131.9236,41.0
2015-01-03T10:00:00Z,1.425,29.9469,153.7149,58.0
2015-01-03T11:00:00Z,1.608,10.4806,124.6881,65.0
2015-01-03T12:00:00Z,1.274,2.9696,77.2137,59.0
2015-01-03T13:00:00Z,0.847,1.1513,44.2434,43.0
2015-01-03T14:00:00Z,0.327,0.2841,15.0954,23.0
2015-01-03T15:00:00Z,-0.142,0.0065,0.443,6.0
2015-01-03T16:00:00Z,-0.334,0.0,0.0,0.0
2015-01-03T17:00:00Z,-0.386,0.0,0.0,0.0
2015-01-03T18:00:00Z,-0.402,0.0,0.0,0.0
2015-01-03T19:00:00Z,-0.349,0.0,0.0,0.0
2015-01-03T20:00:00Z,-0.432,0.0,0.0,0.0
2015-01-03T21:00:00Z,-0.515,0.0,0.0,0.0
2015-01-03T22:00:00Z,-0.56,0.0,0.0,0.0
2015-01-03T23:00:00Z,-0.698,0.0,0.0,0.0
2015-01-04T00:00:00Z,-0.714,0.0,0.0,0.0
2015-01-04T01:00:00Z,-0.609,0.0,0.0,0.0
2015-01-04T02:00:00Z,-0.808,0.0,0.0,0.0
2015-01-04T03:00:00Z,-1.085,0.0,0.0,0.0
2015-01-04T04:00:00Z,-1.223,0.0,0.0,0.0
2015-01-04T05:00:00Z,-1.413,0.0,0.0,0.0
2015-01-04T06:00:00Z,-1.581,0.0698,0.7412,0.0
2015-01-04T07:00:00Z,-1.368,9.076,38.3729,3.0
2015-01-04T08:00:00Z,-0.723,40.8557,91.4136,14.0
2015-01-04T09:00:00Z,-0.085,72.8444,125.0671,28.0
2015-01-04T10:00:00Z,0.339,97.9163,140.745,40.0
2015-01-04T11:00:00Z,0.515,94.755,142.8411,46.0
2015-01-04T12:00:00Z,0.39,59.8163,130.7595,42.0
2015-01-04T13:00:00Z,0.019,20.5001,91.3415,31.0
2015-01-04T14:00:00Z,-0.563,4.2118,36.3596,16.0
2015-01-04T15:00:00Z,-1.259,0.0487,1.0032,4.0
2015-01-04T16:00:00Z,-1.558,0.0,0.0,0.0
2015-01-04T17:00:00Z,-1.673,0.0,0.0,0.0
2015-01-04T18:00:00Z,-1.686,0.0,0.0,0.0
2015-01-04T19:00:00Z,-1.744,0.0,0.0,0.0
2015-01-04T20:00:00Z,-1.871,0.0,0.0,0.0
2015-01-04T21:00:00Z,-2.027,0.0,0.0,0.0
2015-01-04T22:00:00Z,-2.172,0.0,0.0,0.0
2015-01-04T23:00:00Z,-2.317,0.0,0.0,0.0
2015-01-05T00:00:00Z,-2.499,0.0,0.0,0.0
2015-01-05T01:00:00Z,-2.738,0.0,0.0,0.0
2015-01-05T02:00:00Z,-3.017,0.0,0.0,0.0
2015-01-05T03:00:00Z,-3.248,0.0,0.0,0.0
2015-01-05T04:00:00Z,-3.338,0.0,0.0,0.0
2015-01-05T05:00:00Z,-3.37,0.0,0.0,0.0
2015-01-05T06:00:00Z,-3.3,0.0432,0.7065,0.0
2015-01-05T07:00:00Z,-2.74,5.086,36.6533,4.0
2015-01-05T08:00:00Z,-1.666,15.9774,88.2545,18.0
2015-01-05T09:00:00Z,-0.74,26.597,126.7562,36.0
2015-01-05T10:00:00Z,-0.197,36.8348,149.3824,49.0
2015-01-05T11:00:00Z,0.032,40.0737,151.1756,56.0
2015-01-05T12:00:00Z,0.055,34.1184,132.4594,52.0
2015-01-05T13:00:00Z,-0.169,20.4549,94.4006,38.0
2015-01-05T14:00:00Z,-0.842,5.6768,39.2993,19.0
2015-01-05T15:00:00Z,-1.774,0.2485,1.7737,4.0
2015-01-05T16:00:00Z,-2.154,0.0,0.0,0.0
2015-01-05T17:00:00Z,-2.343,0.0,0.0,0.0
2015-01-05T18:00:00Z,-2.492,0.0,0.0,0.0
2015-01-05T19:00:00Z,-2.662,0.0,0.0,0.0
2015-01-05T20:00:00Z,-2.852,0.0,0.0,0.0
2015-01-05T21:00:00Z,-3.093,0.0,0.0,0.0
2015-01-05T22:00:00Z,-3.274,0.0,0.0,0.0
2015-01-05T23:00:00Z,-3.493,0.0,0.0,0.0
2015-01-06T00:00:00Z,-3.767,0.0,0.0,0.0
2015-01-06T01:00:00Z,-4.035,0.0,0.0,0.0
2015-01-06T02:00:00Z,-4.232,0.0,0.0,0.0
2015-01-06T03:00:00Z,-4.423,0.0,0.0,0.0
2015-01-06T04:00:00Z,-4.551,0.0,0.0,0.0
2015-01-06T05:00:00Z,-4.698,0.0,0.0,0.0
2015-01-06T06:00:00Z,-4.911,0.1581,0.9264,0.0
2015-01-06T07:00:00Z,-4.389,25.5953,35.8842,4.0
2015-01-06T08:00:00Z,-2.565,115.759,59.1602,17.0
2015-01-06T09:00:00Z,-0.602,213.8665,60.0467,36.0
2015-01-06T10:00:00Z,0.484,272.4229,57.9579,53.0
2015-01-06T11:00:00Z,0.994,278.1566,56.3177,62.0
2015-01-06T12:00:00Z,1.09,232.5027,54.2774,59.0
2015-01-06T13:00:00Z,0.657,142.9878,50.7093,45.0
2015-01-06T14:00:00Z,-1.148,38.2397,35.2511,24.0
2015-01-06T15:00:00Z,-3.2,0.464,1.7522,7.0
2015-01-06T16:00:00Z,-4.246,0.0,0.0,0.0
2015-01-06T17:00:00Z,-4.918,0.0,0.0,0.0
2015-01-06T18:00:00Z,-5.407,0.0,0.0,0.0
2015-01-06T19:00:00Z,-5.829,0.0,0.0,0.0
2015-01-06T20:00:00Z,-6.163,0.0,0.0,0.0
2015-01-06T21:00:00Z,-6.303,0.0,0.0,0.0
2015-01-06T22:00:00Z,-6.401,0.0,0.0,0.0
2015-01-06T23:00:00Z,-6.472,0.0,0.0,0.0
2015-01-07T00:00:00Z,-6.522,0.0,0.0,0.0
2015-01-07T01:00:00Z,-6.492,0.0,0.0,0.0
2015-01-07T02:00:00Z,-6.315,0.0,0.0,0.0
2015-01-07T03:00:00Z,-6.26,0.0,0.0,0.0
2015-01-07T04:00:00Z,-6.418,0.0,0.0,0.0
2015-01-07T05:00:00Z,-6.736,0.0,0.0,0.0
2015-01-07T06:00:00Z,-6.979,0.046,0.8116,0.0
2015-01-07T07:00:00Z,-6.518,5.0505,37.1964,3.0
2015-01-07T08:00:00Z,-4.728,21.7593,92.7652,15.0
2015-01-07T09:00:00Z,-2.868,38.7265,131.3764,34.0
2015-01-07T10:00:00Z,-1.61,60.0436,152.2623,49.0
2015-01-07T11:00:00Z,-0.651,80.2072,151.5175,57.0
2015-01-07T12:00:00Z,-0.125,61.1792,134.6909,53.0
2015-01-07T13:00:00Z,-0.164,25.3882,96.6105,40.0
2015-01-07T14:00:00Z,-1.017,5.8515,40.7271,22.0
2015-01-07T15:00:00Z,-2.315,0.133,1.6602,6.0
2015-01-07T16:00:00Z,-2.867,0.0,0.0,0.0
2015-01-07T17:00:00Z,-3.226,0.0,0.0,0.0
2015-01-07T18:00:00Z,-3.542,0.0,0.0,0.0
2015-01-07T19:00:00Z,-3.823,0.0,0.0,0.0
2015-01-07T20:00:00Z,-4.06,0.0,0.0,0.0
2015-01-07T21:00:00Z,-4.261,0.0,0.0,0.0
2015-01-07T22:00:00Z,-4.395,0.0,0.0,0.0
2015-01-07T23:00:00Z,-4.499,0.0,0.0,0.0
2015-01-08T00:00:00Z,-4.576,0.0,0.0,0.0
2015-01-08T01:00:00Z,-4.559,0.0,0.0,0.0
2015-01-08T02:00:00Z,-4.422,0.0,0.0,0.0
2015-01-08T03:00:00Z,-4.344,0.0,0.0,0.0
2015-01-08T04:00:00Z,-4.187,0.0,0.0,0.0
2015-01-08T05:00:00Z,-4.011,0.0,0.0,0.0
2015-01-08T06:00:00Z,-3.845,0.0255,0.6977,0.0
2015-01-08T07:00:00Z,-3.228,2.5641,32.116,3.0
2015-01-08T08:00:00Z,-1.793,14.4925,88.742,17.0
2015-01-08T09:00:00Z,-0.473,34.1365,131.8266,36.0
2015-01-08T10:00:00Z,0.571,60.1596,154.2122,52.0
2015-01-08T11:00:00Z,1.268,77.5472,153.0147,62.0
2015-01-08T12:00:00Z,1.615,69.3508,134.3614,62.0
2015-01-08T13:00:00Z,1.483,39.1772,99.9508,50.0
2015-01-08T14:00:00Z,0.64,7.8063,43.5556,29.0
2015-01-08T15:00:00Z,-0.276,0.1522,1.8164,10.0
2015-01-08T16:00:00Z,-0.469,0.0,0.0,2.0
2015-01-08T17:00:00Z,-0.514,0.0,0.0,0.0
2015-01-08T18:00:00Z,-0.553,0.0,0.0,0.0
2015-01-08T19:00:00Z,-0.513,0.0,0.0,0.0
2015-01-08T20:00:00Z,-0.408,0.0,0.0,0.0
2015-01-08T21:00:00Z,-0.281,0.0,0.0,0.0
2015-01-08T22:00:00Z,-0.025,0.0,0.0,0.0
2015-01-08T23:00:00Z,0.334,0.0,0.0,0.0
2015-01-09T00:00:00Z,0.564,0.0,0.0,0.0
2015-01-09T01:00:00Z,0.579,0.0,0.0,0.0
2015-01-09T02:00:00Z,0.381,0.0,0.0,0.0
2015-01-09T03:00:00Z,0.167,0.0,0.0,0.0
2015-01-09T04:00:00Z,-0.125,0.0,0.0,0.0
2015-01-09T05:00:00Z,-0.602,0.0,0.0,0.0
2015-01-09T06:00:00Z,-0.746,0.0571,1.1059,0.0
2015-01-09T07:00:00Z,0.078,1.4545,28.4145,8.0
2015-01-09T08:00:00Z,1.178,4.0643,65.9809,33.0
2015-01-09T09:00:00Z,2.583,34.3917,138.7473,66.0
2015-01-09T10:00:00Z,3.759,83.0449,159.4885,94.0
2015-01-09T11:00:00Z,4.272,56.522,162.3462,105.0
2015-01-09T12:00:00Z,4.045,15.8976,123.5255,92.0
2015-01-09T13:00:00Z,3.564,5.6928,77.1441,67.0
2015-01-09T14:00:00Z,3.152,1.3745,30.0977,37.0
2015-01-09T15:00:00Z,2.897,0.0214,0.9546,11.0
2015-01-09T16:00:00Z,2.941,0.0,0.0,1.0
2015-01-09T17:00:00Z,3.181,0.0,0.0,0.0
2015-01-09T18:00:00Z,3.546,0.0,0.0,0.0
2015-01-09T19:00:00Z,3.767,0.0,0.0,0.0
2015-01-09T20:00:00Z,3.901,0.0,0.0,0.0
2015-01-09T21:00:00Z,3.981,0.0,0.0,0.0
2015-01-09T22:00:00Z,4.02,0.0,0.0,0.0
2015-01-09T23:00:00Z,3.989,0.0,0.0,0.0
2015-01-10T00:00:00Z,4.043,0.0,0.0,0.0
2015-01-10T01:00:00Z,4.189,0.0,0.0,0.0
2015-01-10T02:00:00Z,4.484,0.0,0.0,0.0
2015-01-10T03:00:00Z,4.979,0.0,0.0,0.0
2015-01-10T04:00:00Z,5.655,0.0,0.0,0.0
2015-01-10T05:00:00Z,6.573,0.0,0.0,0.0
2015-01-10T06:00:00Z,7.368,0.04,0.9241,1.0
2015-01-10T07:00:00Z,7.969,3.0552,33.6228,9.0
2015-01-10T08:00:00Z,8.777,22.9104,94.2626,36.0
2015-01-10T09:00:00Z,9.61,61.2054,132.5495,73.0
2015-01-10T10:00:00Z,10.311,107.5359,143.2334,104.0
2015-01-10T11:00:00Z,10.756,126.0333,136.9361,117.0
2015-01-10T12:00:00Z,10.929,114.9733,119.727,118.0
2015-01-10T13:00:00Z,10.641,62.1329,95.4296,97.0
2015-01-10T14:00:00Z,9.792,13.1517,47.0168,55.0
2015-01-10T15:00:00Z,8.78,0.2335,2.2174,16.0
2015-01-10T16:00:00Z,8.361,0.0,0.0,1.0
2015-01-10T17:00:00Z,8.143,0.0,0.0,0.0
2015-01-10T18:00:00Z,8.012,0.0,0.0,0.0
2015-01-10T19:00:00Z,7.925,0.0,0.0,0.0
2015-01-10T20:00:00Z,7.845,0.0,0.0,0.0
2015-01-10T21:00:00Z,7.689,0.0,0.0,0.0
2015-01-10T22:00:00Z,7.429,0.0,0.0,0.0
2015-01-10T23:00:00Z,7.003,0.0,0.0,0.0
2015-01-11T00:00:00Z,6.303,0.0,0.0,0.0
2015-01-11T01:00:00Z,5.287,0.0,0.0,0.0
2015-01-11T02:00:00Z,4.195,0.0,0.0,0.0
2015-01-11T03:00:00Z,3.274,0.0,0.0,0.0
2015-01-11T04:00:00Z,2.71,0.0,0.0,0.0
2015-01-11T05:00:00Z,2.363,0.0,0.0,0.0
2015-01-11T06:00:00Z,2.132,0.0116,0.6829,0.0
2015-01-11T07:00:00Z,1.993,0.3238,16.9932,6.0
2015-01-11T08:00:00Z,2.024,1.0867,45.2045,21.0
2015-01-11T09:00:00Z,1.975,2.5496,77.5694,42.0
2015-01-11T10:00:00Z,1.858,5.1416,107.8941,60.0
2015-01-11T11:00:00Z,1.704,10.3767,133.2924,67.0
2015-01-11T12:00:00Z,1.392,11.9844,125.9259,67.0
2015-01-11T13:00:00Z,0.967,5.5134,81.6315,56.0
2015-01-11T14:00:00Z,0.519,1.5652,33.902,31.0
2015-01-11T15:00:00Z,0.025,0.0479,1.6378,7.0
2015-01-11T16:00:00Z,-0.333,0.0,0.0,0.0
2015-01-11T17:00:00Z,-0.643,0.0,0.0,0.0
2015-01-11T18:00:00Z,-0.866,0.0,0.0,0.0
2015-01-11T19:00:00Z,-1.035,0.0,0.0,0.0
2015-01-11T20:00:00Z,-1.1,0.0,0.0,0.0
2015-01-11T21:00:00Z,-1.093,0.0,0.0,0.0
2015-01-11T22:00:00Z,-1.064,0.0,0.0,0.0
2015-01-11T23:00:00Z,-1.06,0.0,0.0,0.0
2015-01-12T00:00:00Z,-1.031,0.0,0.0,0.0
2015-01-12T01:00:00Z,-0.999,0.0,0.0,0.0
2015-01-12T02:00:00Z,-0.905,0.0,0.0,0.0
2015-01-12T03:00:00Z,-0.74,0.0,0.0,0.0
2015-01-12T04:00:00Z,-0.681,0.0,0.0,0.0
2015-01-12T05:00:00Z,-0.673,0.0,0.0,0.0
2015-01-12T06:00:00Z,-0.624,0.0957,1.5235,1.0
2015-01-12T07:00:00Z,-0.111,5.0456,41.0755,8.0
2015-01-12T08:00:00Z,1.041,20.7054,97.8536,30.0
2015-01-12T09:00:00Z,2.027,46.3526,140.468,57.0
2015-01-12T10:00:00Z,2.725,63.8873,162.2709,82.0
2015-01-12T11:00:00Z,3.013,38.7425,158.601,96.0
2015-01-12T12:00:00Z,2.909,17.2789,126.4743,93.0
2015-01-12T13:00:00Z,2.493,7.4421,82.8876,74.0
2015-01-12T14:00:00Z,1.631,2.4384,36.1172,44.0
2015-01-12T15:00:00Z,0.475,0.1771,2.5602,17.0
2015-01-12T16:00:00Z,0.07,0.0,0.0,3.0
2015-01-12T17:00:00Z,-0.111,0.0,0.0,0.0
2015-01-12T18:00:00Z,-0.275,0.0,0.0,0.0
2015-01-12T19:00:00Z,-0.576,0.0,0.0,0.0
2015-01-12T20:00:00Z,-1.033,0.0,0.0,0.0
2015-01-12T21:00:00Z,-1.516,0.0,0.0,0.0
2015-01-12T22:00:00Z,-1.754,0.0,0.0,0.0
2015-01-12T23:00:00Z,-1.767,0.0,0.0,0.0
2015-01-13T00:00:00Z,-1.584,0.0,0.0,0.0
2015-01-13T01:00:00Z,-1.369,0.0,0.0,0.0
2015-01-13T02:00:00Z,-1.111,0.0,0.0,0.0
2015-01-13T03:00:00Z,-0.96,0.0,0.0,0.0
2015-01-13T04:00:00Z,-1.068,0.0,0.0,0.0
2015-01-13T05:00:00Z,-1.248,0.0,0.0,0.0
2015-01-13T06:00:00Z,-1.191,0.5129,2.0139,0.0
2015-01-13T07:00:00Z,0.338,46.8611,34.6673,11.0
2015-01-13T08:00:00Z,3.262,166.525,43.8142,43.0
2015-01-13T09:00:00Z,5.544,263.6733,45.779,87.0
2015-01-13T10:00:00Z,6.792,317.339,46.5288,126.0
2015-01-13T11:00:00Z,7.338,316.9919,47.333,148.0
2015-01-13T12:00:00Z,7.201,264.7333,47.4947,141.0
2015-01-13T13:00:00Z,6.01,169.6446,45.7922,106.0
2015-01-13T14:00:00Z,3.271,53.7703,35.7709,58.0
2015-01-13T15:00:00Z,0.45,1.1505,3.1526,17.0
2015-01-13T16:00:00Z,-0.463,0.0,0.0,1.0
2015-01-13T17:00:00Z,-0.579,0.0,0.0,0.0
2015-01-13T18:00:00Z,-0.527,0.0,0.0,0.0
2015-01-13T19:00:00Z,-0.366,0.0,0.0,0.0
2015-01-13T20:00:00Z,-0.233,0.0,0.0,0.0
2015-01-13T21:00:00Z,-0.106,0.0,0.0,0.0
2015-01-13T22:00:00Z,-0.082,0.0,0.0,0.0
2015-01-13T23:00:00Z,-0.3,0.0,0.0,0.0
2015-01-14T00:00:00Z,-0.325,0.0,0.0,0.0
2015-01-14T01:00:00Z,-0.235,0.0,0.0,0.0
2015-01-14T02:00:00Z,-0.002,0.0,0.0,0.0
2015-01-14T03:00:00Z,0.364,0.0,0.0,0.0
2015-01-14T04:00:00Z,0.585,0.0,0.0,0.0
2015-01-14T05:00:00Z,0.455,0.0,0.0,0.0
2015-01-14T06:00:00Z,0.211,0.2072,2.2324,0.0
2015-01-14T07:00:00Z,0.773,8.904,47.8309,8.0
2015-01-14T08:00:00Z,2.252,26.8459,103.7249,32.0
2015-01-14T09:00:00Z,3.555,41.3725,144.4226,70.0
2015-01-14T10:00:00Z,4.345,31.2698,157.7318,103.0
2015-01-14T11:00:00Z,4.57,20.3512,147.8266,120.0
2015-01-14T12:00:00Z,4.354,13.5243,124.2092,110.0
2015-01-14T13:00:00Z,3.711,6.0434,81.2951,79.0
2015-01-14T14:00:00Z,2.542,1.4105,32.0964,42.0
2015-01-14T15:00:00Z,1.638,0.0405,1.623,12.0
2015-01-14T16:00:00Z,1.353,0.0,0.0,1.0
2015-01-14T17:00:00Z,1.114,0.0,0.0,0.0
2015-01-14T18:00:00Z,0.999,0.0,0.0,0.0
2015-01-14T19:00:00Z,0.953,0.0,0.0,0.0
2015-01-14T20:00:00Z,0.814,0.0,0.0,0.0
2015-01-14T21:00:00Z,0.742,0.0,0.0,0.0
2015-01-14T22:00:00Z,0.461,0.0,0.0,0.0
2015-01-14T23:00:00Z,0.132,0.0,0.0,0.0
2015-01-15T00:00:00Z,-0.443,0.0,0.0,0.0
2015-01-15T01:00:00Z,-1.151,0.0,0.0,0.0
2015-01-15T02:00:00Z,-1.752,0.0,0.0,0.0
2015-01-15T03:00:00Z,-2.166,0.0,0.0,0.0
2015-01-15T04:00:00Z,-2.428,0.0,0.0,0.0
2015-01-15T05:00:00Z,-2.545,0.0,0.0,0.0
2015-01-15T06:00:00Z,-2.325,0.4651,2.7591,1.0
2015-01-15T07:00:00Z,-0.685,14.7824,49.2531,9.0
2015-01-15T08:00:00Z,1.335,30.7511,100.478,32.0
2015-01-15T09:00:00Z,2.447,50.3298,137.6633,63.0
2015-01-15T10:00:00Z,3.36,100.751,153.3878,90.0
2015-01-15T11:00:00Z,4.023,98.1735,154.1418,102.0
2015-01-15T12:00:00Z,4.128,58.8703,141.3545,97.0
2015-01-15T13:00:00Z,3.67,24.2926,101.3184,76.0
2015-01-15T14:00:00Z,2.43,10.208,50.816,44.0
2015-01-15T15:00:00Z,0.542,0.4232,3.6275,14.0
2015-01-15T16:00:00Z,0.01,0.0,0.0,1.0
2015-01-15T17:00:00Z,-0.13,0.0,0.0,0.0
2015-01-15T18:00:00Z,-0.191,0.0,0.0,0.0
2015-01-15T19:00:00Z,-0.18,0.0,0.0,0.0
2015-01-15T20:00:00Z,-0.183,0.0,0.0,0.0
2015-01-15T21:00:00Z,-0.261,0.0,0.0,0.0
2015-01-15T22:00:00Z,-0.307,0.0,0.0,0.0
2015-01-15T23:00:00Z,-0.415,0.0,0.0,0.0
2015-01-16T00:00:00Z,-0.5,0.0,0.0,0.0
2015-01-16T01:00:00Z,-0.557,0.0,0.0,0.0
2015-01-16T02:00:00Z,-0.664,0.0,0.0,0.0
2015-01-16T03:00:00Z,-0.791,0.0,0.0,0.0
2015-01-16T04:00:00Z,-0.888,0.0,0.0,0.0
2015-01-16T05:00:00Z,-0.892,0.0,0.0,0.0
2015-01-16T06:00:00Z,-0.782,0.1008,1.8458,2.0
2015-01-16T07:00:00Z,0.275,8.1721,46.2739,12.0
2015-01-16T08:00:00Z,2.068,42.436,101.2217,39.0
2015-01-16T09:00:00Z,3.501,108.0784,125.7856,81.0
2015-01-16T10:00:00Z,4.824,177.2642,122.174,119.0
2015-01-16T11:00:00Z,5.895,183.3757,119.785,138.0
2015-01-16T12:00:00Z,6.403,139.4147,116.197,130.0
2015-01-16T13:00:00Z,6.141,68.9101,99.7721,96.0
2015-01-16T14:00:00Z,4.665,14.2504,52.9454,50.0
2015-01-16T15:00:00Z,2.883,0.2432,3.1608,13.0
2015-01-16T16:00:00Z,2.309,0.0,0.0,1.0
2015-01-16T17:00:00Z,2.391,0.0,0.0,0.0
2015-01-16T18:00:00Z,2.488,0.0,0.0,0.0
2015-01-16T19:00:00Z,2.362,0.0,0.0,0.0
2015-01-16T20:00:00Z,2.102,0.0,0.0,0.0
2015-01-16T21:00:00Z,2.062,0.0,0.0,0.0
2015-01-16T22:00:00Z,2.098,0.0,0.0,0.0
2015-01-16T23:00:00Z,2.175,0.0,0.0,0.0
2015-01-17T00:00:00Z,2.321,0.0,0.0,0.0
2015-01-17T01:00:00Z,2.471,0.0,0.0,0.0
2015-01-17T02:00:00Z,2.486,0.0,0.0,0.0
2015-01-17T03:00:00Z,2.544,0.0,0.0,0.0
2015-01-17T04:00:00Z,2.467,0.0,0.0,0.0
2015-01-17T05:00:00Z,2.45,0.0,0.0,0.0
2015-01-17T06:00:00Z,2.319,0.0147,1.0559,1.0
2015-01-17T07:00:00Z,2.363,0.4201,21.628,9.0
2015-01-17T08:00:00Z,2.849,1.4532,55.1181,30.0
2015-01-17T09:00:00Z,3.427,3.0286,88.5111,58.0
2015-01-17T10:00:00Z,3.817,3.9918,105.9787,81.0
2015-01-17T11:00:00Z,4.014,4.2016,108.45,88.0
2015-01-17T12:00:00Z,3.979,3.3376,92.9605,77.0
2015-01-17T13:00:00Z,3.606,1.6838,60.38,55.0
2015-01-17T14:00:00Z,2.841,0.4049,22.3875,30.0
2015-01-17T15:00:00Z,2.026,0.0195,1.4791,8.0
2015-01-17T16:00:00Z,1.574,0.0,0.0,0.0
2015-01-17T17:00:00Z,1.212,0.0,0.0,0.0
2015-01-17T18:00:00Z,0.707,0.0,0.0,0.0
2015-01-17T19:00:00Z,0.227,0.0,0.0,0.0
2015-01-17T20:00:00Z,-0.109,0.0,0.0,0.0
2015-01-17T21:00:00Z,-0.38,0.0,0.0,0.0
2015-01-17T22:00:00Z,-0.637,0.0,0.0,0.0
2015-01-17T23:00:00Z,-0.886,0.0,0.0,0.0
2015-01-18T00:00:00Z,-1.116,0.0,0.0,0.0
2015-01-18T01:00:00Z,-1.188,0.0,0.0,0.0
2015-01-18T02:00:00Z,-1.25,0.0,0.0,0.0
2015-01-18T03:00:00Z,-1.339,0.0,0.0,0.0
2015-01-18T04:00:00Z,-1.521,0.0,0.0,0.0
2015-01-18T05:00:00Z,-1.716,0.0,0.0,0.0
2015-01-18T06:00:00Z,-1.884,0.1431,2.4693,0.0
2015-01-18T07:00:00Z,-1.197,6.816,47.0756,7.0
2015-01-18T08:00:00Z,0.093,32.3562,105.4448,28.0
2015-01-18T09:00:00Z,1.38,61.5863,141.8455,57.0
2015-01-18T10:00:00Z,2.241,105.4155,155.4858,82.0
2015-01-18T11:00:00Z,2.767,117.272,152.0235,95.0
2015-01-18T12:00:00Z,2.933,99.2992,136.524,94.0
2015-01-18T13:00:00Z,2.712,59.0139,107.0911,76.0
2015-01-18T14:00:00Z,1.519,14.6817,55.6362,45.0
2015-01-18T15:00:00Z,-0.652,0.6224,4.8087,14.0
2015-01-18T16:00:00Z,-1.632,0.0,0.0,1.0
2015-01-18T17:00:00Z,-2.141,0.0,0.0,0.0
2015-01-18T18:00:00Z,-2.434,0.0,0.0,0.0
2015-01-18T19:00:00Z,-2.644,0.0,0.0,0.0
2015-01-18T20:00:00Z,-2.844,0.0,0.0,0.0
2015-01-18T21:00:00Z,-2.96,0.0,0.0,0.0
2015-01-18T22:00:00Z,-3.196,0.0,0.0,0.0
2015-01-18T23:00:00Z,-3.502,0.0,0.0,0.0
2015-01-19T00:00:00Z,-3.678,0.0,0.0,0.0
2015-01-19T01:00:00Z,-3.76,0.0,0.0,0.0
2015-01-19T02:00:00Z,-3.799,0.0,0.0,0.0
2015-01-19T03:00:00Z,-3.789,0.0,0.0,0.0
2015-01-19T04:00:00Z,-3.823,0.0,0.0,0.0
2015-01-19T05:00:00Z,-3.868,0.0,0.0,0.0
2015-01-19T06:00:00Z,-3.894,0.3423,3.2129,0.0
